"row_id","area__rucc","area__urban_influence","econ__economic_typology","econ__pct_civilian_labor","econ__pct_unemployment","econ__pct_uninsured_adults","econ__pct_uninsured_children","demo__pct_female","demo__pct_below_18_years_of_age","demo__pct_aged_65_years_and_older","demo__pct_hispanic","demo__pct_non_hispanic_african_american","demo__pct_non_hispanic_white","demo__pct_american_indian_or_alaskan_native","demo__pct_asian","demo__pct_adults_less_than_a_high_school_diploma","demo__pct_adults_with_high_school_diploma","demo__pct_adults_with_some_college","demo__pct_adults_bachelors_or_higher","demo__birth_rate_per_1k","demo__death_rate_per_1k","health__pct_adult_obesity","health__pct_adult_smoking","health__pct_diabetes","health__pct_low_birthweight","health__pct_excessive_drinking","health__pct_physical_inacticity","health__air_pollution_particulate_matter","health__homicides_per_100k","health__motor_vehicle_crash_deaths_per_100k","health__pop_per_dentist","health__pop_per_primary_care_physician","yr","heart_disease_mortality_per_100k","population","metro","p_diab_obese","p_diab_smoke","p_obese_smoke","p_all_three"
102,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area","Micropolitan adjacent to a large metro area","Nonspecialized",0.506,0.056,0.151,0.041,0.5,0.235,0.169,0.091,0.009,0.881,0.012,0,0.110775427995972,0.333333333333333,0.348439073514602,0.207452165156093,10,10,0.291,0.163,0.112,0.063,0.209,0.254,12,NA,20.33,2909,1699,"a",229,"20-250k","Non-Metro",0.032592,0.018256,0.047433,0.013803003
103,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area","Micropolitan adjacent to a large metro area","Nonspecialized",0.381,0.077,0.221,0.089,0.525,0.202,0.247,0.019,0.243,0.717,0.004,0.003,0.170854271356784,0.350753768844221,0.324623115577889,0.153768844221106,8,12,0.327,0.209,0.156,0.091,NA,0.257,12,NA,14.06,13600,4520,"a",291,"under 2.5k","Non-Metro",0.051012,0.032604,0.068343,0.022348161
105,"Metro - Counties in metro areas of 250,000 to 1 million population","Small-in a metro area with fewer than 1 million residents","Mining-dependent",0.452,0.055,0.257,0.115,0.496,0.239,0.178,0.021,0.013,0.78,0.127,0.003,0.12474645030426,0.427991886409736,0.283975659229209,0.163286004056795,12,11,0.354,0.247,0.145,0.066,NA,0.352,10,NA,41.37,1269,3289,"a",363,"250k-1M","Metro",0.05133,0.035815,0.087438,0.030953052
106,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area","Micropolitan adjacent to a small metro area","Federal/State government-dependent",0.396,0.079,0.141,0.065,0.494,0.203,0.148,0.031,0.02,0.912,0.018,0.021,0.110772357723577,0.36280487804878,0.298780487804878,0.227642276422764,10,9,0.294,0.26,0.112,0.072,0.224,0.254,11,1,11.5,2660,1829,"a",281,"20-250k","Non-Metro",0.032928,0.02912,0.07644,0.02247336
108,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore not adjacent to a metro/micro area and does not contain a town of at least 2,500 residents","Farm-dependent",0.68,0.02,0.2,0.106,0.493,0.219,0.229,0.067,0,0.92,0.006,0,0.0649350649350649,0.324675324675325,0.412587412587413,0.197802197802198,7,19,0.292,0.122,0.096,NA,0.14,0.331,13,NA,NA,1019,980,"b",244,"under 2.5k","Non-Metro",0.028032,0.011712,0.035624,0.010402208
111,"Metro - Counties in metro areas of 1 million population or more","Large-in a metro area with at least 1 million residents or more","Federal/State government-dependent",0.389,0.058,0.164,0.059,0.451,0.217,0.108,0.069,0.308,0.564,0.009,0.02,0.117,0.339,0.328,0.216,11,6,0.361,0.251,0.123,0.079,0.176,0.257,12,NA,14.05,5319,6150,"a",223,"1M+","Metro",0.044403,0.030873,0.090611,0.032710571
112,"Metro - Counties in metro areas of 250,000 to 1 million population","Small-in a metro area with fewer than 1 million residents","Nonspecialized",0.474,0.054,0.188,0.078,0.505,0.265,0.112,0.051,0.146,0.734,0,0.053,0.0790790790790791,0.241241241241241,0.326326326326326,0.353353353353353,13,6,0.264,0.161,0.097,0.089,0.156,0.232,13,1.01,11.16,1830,839,"b",214,"250k-1M","Metro",0.025608,0.015617,0.042504,0.011221056
113,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area","Micropolitan adjacent to a small metro area","Manufacturing-dependent",0.451,0.055,0.234,0.049,0.512,0.25,0.145,0.024,0.006,0.943,0.003,0.01,0.158620689655172,0.431527093596059,0.257142857142857,0.152709359605911,13,10,0.346,0.177,0.136,0.07,0.106,0.343,13,5.8,24.63,3590,1869,"a",375,"20-250k","Non-Metro",0.047056,0.024072,0.061242,0.021189732
114,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area","Noncore adjacent to a large metro area","Manufacturing-dependent",0.567,0.053,0.125,0.045,0.496,0.228,0.166,0.019,0.006,0.957,0.006,0.001,0.0830830830830831,0.392392392392392,0.336336336336336,0.188188188188188,10,11,0.319,0.19,0.091,0.055,0.258,0.2,12,NA,20.99,2200,1040,"b",236,"2.5-20k","Non-Metro",0.029029,0.01729,0.06061,0.01933459
116,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area","Noncore adjacent to micro area and contains a town of 2,500-19,999 residents","Mining-dependent",0.499,0.061,0.163,0.121,0.472,0.281,0.116,0.481,0.015,0.478,0.033,0.01,0.143283582089552,0.370149253731343,0.371144278606965,0.115422885572139,15,5,0.336,0.202,0.098,0.074,0.189,0.249,10,NA,23.64,4410,2859,"b",232,"2.5-20k","Non-Metro",0.032928,0.019796,0.067872,0.022804992
117,"Metro - Counties in metro areas of 1 million population or more","Large-in a metro area with at least 1 million residents or more","Manufacturing-dependent",0.558,0.05,0.077,0.032,0.507,0.226,0.148,0.024,0.011,0.949,0.001,0.006,0.062753036437247,0.305668016194332,0.339068825910931,0.29251012145749,11,8,0.272,0.136,0.093,0.057,0.285,0.224,12,0.67,10.1,2049,1650,"b",212,"1M+","Metro",0.025296,0.012648,0.036992,0.010061824
118,"Metro - Counties in metro areas of 250,000 to 1 million population","Small-in a metro area with fewer than 1 million residents","Nonspecialized",0.498,0.065,0.222,0.059,0.516,0.223,0.141,0.057,0.275,0.614,0.004,0.023,0.165829145728643,0.293467336683417,0.305527638190955,0.235175879396985,14,12,0.354,0.263,0.112,0.108,0.132,0.246,13,10.35,9.9,1840,1379,"b",340,"250k-1M","Metro",0.039648,0.029456,0.093102,0.032958108
119,"Metro - Counties in metro areas of fewer than 250,000 population","Small-in a metro area with fewer than 1 million residents","Nonspecialized",0.408,0.049,0.243,0.043,0.51,0.224,0.196,0.03,0.097,0.849,0.007,0,0.205588822355289,0.373253493013972,0.289421157684631,0.131736526946108,12,13,0.348,0.327,0.136,0.094,0.131,0.319,13,8.1,25.82,13360,4480,"a",330,"20-250k","Metro",0.047328,0.044472,0.113796,0.039601008
123,"Metro - Counties in metro areas of 250,000 to 1 million population","Small-in a metro area with fewer than 1 million residents","Nonspecialized",0.467,0.051,0.248,0.09,0.511,0.223,0.13,0.049,0.402,0.506,0.004,0.021,0.109768378650554,0.253776435045317,0.307150050352467,0.329305135951662,14,9,0.28,0.187,0.103,0.096,0.162,0.239,13,10.9,12.5,1600,1199,"a",279,"250k-1M","Metro",0.02884,0.019261,0.05236,0.0146608
125,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore not adjacent to a metro/micro area and contains a town of 2,500  or more residents","Recreation",0.509,0.085,0.283,0.155,0.46,0.246,0.09,0.036,0.003,0.721,0.136,0.048,0.0831663326653307,0.265531062124248,0.365731462925852,0.285571142284569,12,6,0.276,0.242,0.062,0.042,0.215,0.239,NA,NA,17.68,2470,1950,"b",229,"under 2.5k","Non-Metro",0.017112,0.015004,0.066792,0.018434592
127,"Metro - Counties in metro areas of fewer than 250,000 population","Small-in a metro area with fewer than 1 million residents","Recreation",0.521,0.057,0.221,0.091,0.501,0.23,0.163,0.328,0.019,0.553,0.013,0.075,0.168032786885246,0.188524590163934,0.318647540983607,0.324795081967213,11,8,0.23,0.089,0.067,0.058,0.237,0.138,8,0.93,10.82,1349,1160,"b",227,"20-250k","Metro",0.01541,0.005963,0.02047,0.0047081
128,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore adjacent to micro area and does not contain a town of at least 2,500 residents","Farm-dependent",0.559,0.039,0.215,0.106,0.514,0.23,0.231,0.019,0.004,0.879,0.094,0.006,0.0859683794466403,0.373517786561265,0.348814229249012,0.191699604743083,12,16,0.283,0.128,0.091,0.053,0.2,0.33,12,NA,37.87,1459,2140,"b",306,"under 2.5k","Non-Metro",0.025753,0.011648,0.036224,0.010251392
129,"Nonmetro - Urban population of 20,000 or more, not adjacent to a metro area","Micropolitan not adjacent to a metro area","Manufacturing-dependent",0.527,0.033,0.285,0.102,0.488,0.309,0.102,0.516,0.023,0.428,0.018,0.014,0.300395256916996,0.237154150197628,0.280632411067194,0.181818181818182,19,6,0.333,0.171,0.098,0.075,0.141,0.303,12,NA,20.49,2320,2040,"a",263,"20-250k","Non-Metro",0.032634,0.016758,0.056943,0.018962019
133,"Metro - Counties in metro areas of fewer than 250,000 population","Small-in a metro area with fewer than 1 million residents","Federal/State government-dependent",0.468,0.045,0.242,0.128,0.467,0.247,0.075,0.08,0.053,0.706,0.067,0.029,0.0632411067193676,0.233201581027668,0.390316205533597,0.313241106719368,17,5,0.291,0.198,0.067,0.067,0.198,0.198,NA,4.3,9.73,890,1429,"a",218,"20-250k","Metro",0.019497,0.013266,0.057618,0.016766838
134,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore adjacent to micro area and does not contain a town of at least 2,500 residents","Farm-dependent",0.574,0.059,0.126,0.09,0.503,0.212,0.227,0.036,0.004,0.955,0,0.009,0.114314115308151,0.363817097415507,0.34493041749503,0.176938369781312,10,12,0.323,NA,0.088,0.061,NA,0.228,13,NA,28.11,2910,8630,"b",199,"under 2.5k","Non-Metro",0.028424,NA,NA,NA
135,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area","Noncore adjacent to micro area and contains a town of 2,500-19,999 residents","Manufacturing-dependent",0.483,0.066,0.188,0.074,0.519,0.2,0.207,0.014,0.006,0.968,0.009,0.009,0.147964250248262,0.405163853028798,0.291956305858987,0.154915590863952,11,13,0.343,0.244,0.099,0.079,0.142,0.278,14,NA,24.18,4540,2599,"b",324,"2.5-20k","Non-Metro",0.033957,0.024156,0.083692,0.028706356
136,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area","Noncore adjacent to a small metro and does not contain a town of at least 2,500 residents","Nonspecialized",0.517,0.06,0.163,0.08,0.501,0.225,0.173,0.021,0.01,0.954,0.006,0.008,0.106962663975782,0.437941473259334,0.302724520686176,0.152371342078708,10,7,0.306,0.187,0.102,0.086,0.199,0.28,14,NA,19.49,2650,4189,"b",257,"under 2.5k","Non-Metro",0.031212,0.019074,0.057222,0.017509932
137,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore adjacent to micro area and does not contain a town of at least 2,500 residents","Manufacturing-dependent",0.367,0.099,0.238,0.075,0.504,0.226,0.179,0.029,0.011,0.942,0.01,0.006,0.254305977710233,0.367781155015198,0.252279635258359,0.125633232016211,11,13,0.319,0.307,0.136,0.085,0.07,0.385,13,NA,25.59,2940,1600,"b",330,"under 2.5k","Non-Metro",0.043384,0.041752,0.097933,0.031240627
141,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area","Micropolitan adjacent to a small metro area","Nonspecialized",0.578,0.032,0.123,0.036,0.497,0.235,0.172,0.018,0.002,0.95,0.006,0.008,0.0622529644268775,0.355731225296443,0.351778656126482,0.230237154150198,10,11,0.321,0.229,0.095,0.056,0.222,0.283,11,NA,21.62,2069,2180,"b",283,"2.5-20k","Non-Metro",0.030495,0.021755,0.073509,0.023596389
144,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area","Noncore adjacent to a small metro with town of at least 2,500 residents","Nonspecialized",0.568,0.044,0.099,0.027,0.499,0.183,0.158,0.018,0.011,0.943,0,0.014,0.083080040526849,0.318135764944276,0.245187436676798,0.353596757852077,9,8,0.225,0.145,0.081,0.051,0.192,0.175,11,NA,11.81,2289,869,"a",207,"2.5-20k","Non-Metro",0.018225,0.011745,0.032625,0.007340625
145,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area","Noncore adjacent to a small metro with town of at least 2,500 residents","Nonspecialized",0.593,0.037,0.159,0.061,0.508,0.229,0.207,0.015,0.003,0.957,0,0,0.0611835506519559,0.450351053159478,0.320962888665998,0.167502507522568,13,13,0.338,0.184,0.108,0.071,0.213,0.288,9,NA,21.03,1690,1659,"b",247,"2.5-20k","Non-Metro",0.036504,0.019872,0.062192,0.021020896
148,"Metro - Counties in metro areas of 250,000 to 1 million population","Small-in a metro area with fewer than 1 million residents","Nonspecialized",0.445,0.029,0.13,0.102,0.499,0.352,0.112,0.029,0,0.944,0.001,0,0.0150753768844221,0.250251256281407,0.393969849246231,0.34070351758794,16,4,0.226,NA,0.078,0.058,NA,0.204,12,NA,NA,3389,1629,"a",199,"250k-1M","Metro",0.017628,NA,NA,NA
150,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area","Noncore adjacent to a small metro with town of at least 2,500 residents","Federal/State government-dependent",0.363,0.057,0.373,0.19,0.423,0.217,0.144,0.205,0.192,0.583,0.014,0,0.241691842900302,0.357502517623364,0.297079556898288,0.103726082578046,12,10,0.316,NA,0.092,0.084,NA,0.28,9,NA,32.12,4049,6869,"b",337,"2.5-20k","Non-Metro",0.029072,NA,NA,NA
151,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area","Noncore adjacent to a small metro and does not contain a town of at least 2,500 residents","Nonspecialized",0.326,0.099,0.225,0.066,0.497,0.231,0.139,0.002,0,0.988,0.003,0.002,0.22609561752988,0.413346613545817,0.24601593625498,0.114541832669323,14,12,0.368,0.327,0.143,0.154,NA,0.346,13,NA,37.06,5309,1599,"b",399,"2.5-20k","Non-Metro",0.052624,0.046761,0.120336,0.044283648
152,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area","Noncore adjacent to a small metro with town of at least 2,500 residents","Farm-dependent",0.362,0.046,0.329,0.138,0.466,0.253,0.176,0.419,0.071,0.502,0.013,0.003,0.210631895687061,0.358074222668004,0.269809428284855,0.16148445336008,13,11,0.287,NA,0.102,0.122,NA,0.3,10,NA,20.9,3879,3940,"a",259,"2.5-20k","Non-Metro",0.029274,NA,NA,NA
153,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area","Noncore not adjacent to a metro/micro area and contains a town of 2,500  or more residents","Nonspecialized",0.466,0.05,0.277,0.13,0.506,0.273,0.145,0.35,0.005,0.627,0.016,0,0.181,0.286,0.406,0.127,12,8,0.253,0.195,0.078,0.086,0.106,0.252,14,NA,24.24,2119,2500,"b",229,"2.5-20k","Non-Metro",0.019734,0.01521,0.049335,0.012481755
155,"Metro - Counties in metro areas of 1 million population or more","Large-in a metro area with at least 1 million residents or more","Manufacturing-dependent",0.492,0.06,0.179,0.043,0.512,0.225,0.159,0.02,0.102,0.821,0.002,0.033,0.105210420841683,0.30561122244489,0.358717434869739,0.230460921843687,11,10,0.316,0.182,0.105,0.077,0.198,0.226,13,2.7,7.78,1269,1689,"a",305,"1M+","Metro",0.03318,0.01911,0.057512,0.018173792
157,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore not adjacent to a metro/micro area and does not contain a town of at least 2,500 residents","Mining-dependent",0.47,0.047,0.299,0.177,0.507,0.223,0.251,0.163,0.039,0.781,0.009,0.013,0.200392927308448,0.370333988212181,0.271119842829077,0.158153241650295,10,14,0.3,NA,0.128,NA,NA,0.284,9,NA,NA,NA,NA,"a",293,"under 2.5k","Non-Metro",0.0384,NA,NA,NA
158,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore not adjacent to a metro/micro area and does not contain a town of at least 2,500 residents","Farm-dependent",0.65,0.039,0.19,0.106,0.504,0.198,0.236,0.022,0.009,0.965,0.001,0,0.047,0.412,0.35,0.191,14,15,0.294,NA,0.114,NA,NA,0.312,12,NA,NA,NA,NA,"a",182,"under 2.5k","Non-Metro",0.033516,NA,NA,NA
164,"Metro - Counties in metro areas of fewer than 250,000 population","Small-in a metro area with fewer than 1 million residents","Manufacturing-dependent",0.474,0.049,0.185,0.053,0.499,0.184,0.192,0.013,0.051,0.909,0.008,0.009,0.156407669021191,0.352169525731584,0.315842583249243,0.175580221997982,9,12,0.316,0.315,0.11,0.093,0.147,0.271,13,NA,13.74,3830,1649,"a",327,"20-250k","Metro",0.03476,0.03465,0.09954,0.03145464
167,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore adjacent to micro area and does not contain a town of at least 2,500 residents","Farm-dependent",0.595,0.047,0.103,0.08,0.505,0.211,0.232,0.033,0.01,0.949,0,0.005,0.1051567239636,0.367037411526795,0.350859453993933,0.176946410515672,9,10,0.322,NA,0.094,0.061,NA,0.222,13,NA,26.17,2840,8570,"a",200,"under 2.5k","Non-Metro",0.030268,NA,NA,NA
170,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area","Noncore adjacent to a large metro area","Recreation",0.473,0.044,0.193,0.095,0.498,0.153,0.281,0.026,0.183,0.782,0.005,0,0.120638085742772,0.327018943170489,0.313060817547358,0.239282153539382,9,12,0.262,0.334,0.129,0.096,0.277,0.232,12,NA,20.11,2149,2699,"a",245,"under 2.5k","Non-Metro",0.033798,0.043086,0.087508,0.022927096
171,"Metro - Counties in metro areas of 1 million population or more","Large-in a metro area with at least 1 million residents or more","Nonspecialized",0.514,0.038,0.153,0.059,0.502,0.236,0.136,0.074,0.08,0.806,0.008,0.013,0.0918163672654691,0.286427145708583,0.295409181636727,0.326347305389222,11,8,0.252,0.174,0.102,0.057,0.16,0.197,13,3.7,16.36,1860,1840,"a",224,"1M+","Metro",0.025704,0.017748,0.043848,0.011049696
173,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area","Noncore not adjacent to a metro/micro area and contains a town of 2,500  or more residents","Nonspecialized",0.376,0.105,0.231,0.053,0.518,0.234,0.201,0.022,0.461,0.503,0.009,0.004,0.223564954682779,0.452165156092649,0.249748237663646,0.0745216515609265,10,13,0.364,0.237,0.182,0.116,NA,0.379,13,9.66,47.98,6509,2619,"b",348,"2.5-20k","Non-Metro",0.066248,0.043134,0.086268,0.031401552
175,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area","Micropolitan not adjacent to a metro area","Nonspecialized",0.39,0.071,0.258,0.064,0.519,0.18,0.296,0.023,0.012,0.958,0.011,0.006,0.129258517034068,0.351703406813627,0.339679358717435,0.17935871743487,8,16,0.278,0.244,0.106,0.077,0.144,0.312,11,NA,26.25,2190,1089,"b",271,"2.5-20k","Non-Metro",0.029468,0.025864,0.067832,0.018857296
177,"Metro - Counties in metro areas of 1 million population or more","Large-in a metro area with at least 1 million residents or more","Nonspecialized",0.509,0.067,0.137,0.046,0.514,0.208,0.187,0.013,0.054,0.904,0,0.005,0.078,0.396,0.299,0.227,10,12,0.304,0.187,0.123,0.076,0.143,0.29,14,3.22,12.16,2089,2430,"b",267,"1M+","Metro",0.037392,0.023001,0.056848,0.017281792
181,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area","Noncore adjacent to a small metro and does not contain a town of at least 2,500 residents","Farm-dependent",0.488,0.046,0.282,0.184,0.506,0.203,0.237,0.264,0.026,0.687,0.008,0.004,0.165995975855131,0.330985915492958,0.335010060362173,0.168008048289738,11,14,0.302,NA,0.118,0.107,NA,0.324,9,NA,NA,3860,3910,"b",306,"under 2.5k","Non-Metro",0.035636,NA,NA,NA
183,"Metro - Counties in metro areas of fewer than 250,000 population","Small-in a metro area with fewer than 1 million residents","Nonspecialized",0.509,0.045,0.142,0.045,0.512,0.218,0.16,0.012,0.043,0.912,0.005,0.005,0.1187624750499,0.36626746506986,0.312375249500998,0.202594810379242,12,10,0.309,0.174,0.109,0.063,0.169,0.237,10,0.9,10,1950,1369,"a",228,"20-250k","Metro",0.033681,0.018966,0.053766,0.016613694
186,"Metro - Counties in metro areas of 1 million population or more","Large-in a metro area with at least 1 million residents or more","Nonspecialized",0.511,0.05,0.156,0.038,0.514,0.203,0.155,0.163,0.05,0.611,0,0.147,0.0824949698189135,0.241448692152918,0.206237424547284,0.469818913480885,10,7,0.211,0.146,0.068,0.079,0.166,0.239,11,1.28,5.25,829,809,"b",210,"1M+","Metro",0.014348,0.009928,0.030806,0.006500066
188,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area","Noncore adjacent to a small metro and does not contain a town of at least 2,500 residents","Recreation",0.422,0.113,0.191,0.065,0.487,0.194,0.205,0.016,0,0.95,0.019,0,0.144590495449949,0.432760364004045,0.306370070778564,0.116279069767442,8,14,0.343,0.314,0.115,0.088,0.129,0.251,12,NA,15.28,2610,2230,"b",321,"under 2.5k","Non-Metro",0.039445,0.03611,0.107702,0.036941786
